trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9984661208769304}",20,0,-62.358725024611914,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9969345945390249}",20,0,-62.89372196954578,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.9954054173773956}",20,0,-42.79158800279395,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.99387858578869}",20,0,-66.78165030548634,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9923540961750829}",30,9,-122.905884133316,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 2}",1
6,False,"{'a': 0.5, 'e': 0.9908319449442672}",25,0,-168.6884210496663,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.9893121285094467}",30,0,-214.84651688282145,"{0: 15, 1: 2, 2: 6, 3: 6, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.9877946432893265}",25,9,-65.49075992068558,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0.9862794857081051}",25,0,-114.48215860828742,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9847666521954656}",20,0,-124.43456422088848,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.9832561391865677}",20,0,-122.93035012936318,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.9817479431220394}",20,0,-82.4531451523639,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.980242060447968}",30,0,-307.63076949008723,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 5}",0
14,False,"{'a': 0.5, 'e': 0.9787384876158921}",30,0,-123.58328679909752,"{0: 17, 1: 3, 2: 9, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9772372210827933}",20,0,-146.3538245694357,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9757382573110879}",20,0,-117.41263199055915,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.974241592768618}",30,0,-159.12772640425231,"{0: 15, 1: 6, 2: 6, 3: 2, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9727472239286442}",20,0,-47.50228726043169,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9712551472698361}",25,0,-136.47719931336414,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.969765359276265}",20,12,-90.66842439552904,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 2}",1
21,False,"{'a': 0.5, 'e': 0.968277856437395}",20,14,-2.1988629802792508,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.966792635248075}",30,14,-51.2721982396617,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.9653096922085306}",20,0,-135.4203762792311,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.9638290238243552}",25,15,-42.175946951508244,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.9623506266065024}",20,0,-68.38394969675878,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.9608744970712777}",20,0,-169.39676363065755,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
27,False,"{'a': 0.5, 'e': 0.9594006317403301}",30,0,-152.20935971165707,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.9579290271406438}",25,0,-158.6848271931416,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.9564596798045303}",30,0,-135.68143516535474,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.9549925862696202}",20,0,-193.29095910474183,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
31,False,"{'a': 0.5, 'e': 0.953527743078855}",25,0,-109.59822995969247,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.9520651467804787}",25,0,-216.93594345524463,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 4}",0
33,False,"{'a': 0.5, 'e': 0.9506047939280299}",20,0,-78.0820231527094,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.9491466810803338}",25,0,-87.1037537545017,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.9476908048014938}",20,0,-53.41415795718489,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.9462371616608838}",20,0,-83.06552046664143,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.9447857482331395}",20,0,-74.41246292291844,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.943336561098151}",25,0,-53.17245193364818,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.9418895968410542}",25,0,-100.40196512982041,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.9404448520522233}",20,0,-98.16147042350896,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.9390023233272621}",20,0,-61.28253395142302,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.9375620072669965}",30,0,-129.36384311142476,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.9361239004774664}",25,0,-103.1652845213738,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.9346879995699175}",25,0,-162.01175305869404,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.9332543011607936}",20,0,-50.69223774236175,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.9318228018717281}",20,0,-71.18058390195304,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.9303934983295368}",20,0,-177.60376471446207,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
48,False,"{'a': 0.5, 'e': 0.9289663871662094}",25,6,-126.46581574656197,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 3}",1
49,False,"{'a': 0.5, 'e': 0.9275414650189017}",20,0,-208.47241193583656,"{0: 8, 1: 3, 2: 4, 3: 2, 4: 3}",0
50,False,"{'a': 0.5, 'e': 0.9261187285299278}",20,0,-102.99031542792396,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.9246981743467519}",30,0,-207.40810166460813,"{0: 13, 1: 5, 2: 9, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.9232797991219809}",25,1,-110.73517926934113,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 2}",1
53,False,"{'a': 0.5, 'e': 0.9218635995133557}",30,0,-222.2342505560863,"{0: 16, 1: 5, 2: 3, 3: 3, 4: 3}",0
54,False,"{'a': 0.5, 'e': 0.9204495721837443}",25,0,-204.53816373017074,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
55,False,"{'a': 0.5, 'e': 0.9190377138011334}",20,0,-79.74573789113298,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.9176280210386202}",25,0,-138.99940923622532,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.9162204905744054}",25,0,-124.84416865263407,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.9148151190917847}",20,0,-60.366786669829246,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.9134119032791413}",20,0,-68.16125589575783,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.9120108398299381}",30,0,-158.5171784801244,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.9106119254427099}",20,7,-65.97325118114573,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.909215156821055}",20,0,-80.31663029717915,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.9078205306736287}",20,0,-82.4837550031634,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.9064280437141344}",25,0,-209.41784511023286,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
65,False,"{'a': 0.5, 'e': 0.9050376926613165}",20,0,-14.551554201382505,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.9036494742389523}",20,0,-20.499725800370328,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.9022633851758443}",30,0,-16.459486213802492,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.9008794222058129}",35,0,-192.81240413269123,"{0: 23, 1: 1, 2: 6, 3: 2, 4: 3}",0
69,False,"{'a': 0.5, 'e': 0.8994975820676884}",20,0,-108.95592135315559,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.8981178615053031}",25,0,-110.54130715380403,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.8967402572674842}",20,0,-124.48284181780167,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
72,False,"{'a': 0.5, 'e': 0.8953647661080455}",30,0,-187.43856909208682,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
73,False,"{'a': 0.5, 'e': 0.8939913847857803}",20,0,-164.39530999026957,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
74,False,"{'a': 0.5, 'e': 0.8926201100644533}",25,0,-160.6864974330384,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.8912509387127933}",35,0,-80.32524930851416,"{0: 23, 1: 3, 2: 8, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.8898838675044856}",35,12,-117.49256090215574,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 2}",1
77,False,"{'a': 0.5, 'e': 0.8885188932181639}",25,10,-91.08020997569135,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
78,False,"{'a': 0.5, 'e': 0.8871560126374037}",20,14,9.412830494022185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.8857952225507135}",20,0,-71.47267360460542,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.8844365197515281}",20,8,-12.068941278930042,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.8830799010382009}",25,0,-117.01304924870756,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.881725363213996}",20,0,-88.47284727831692,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.880372903087081}",20,0,-69.88083626875073,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.8790225174705196}",20,0,-109.6311391461297,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.8776742031822635}",30,17,-88.06812999526095,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 1}",1
86,False,"{'a': 0.5, 'e': 0.8763279570451454}",25,0,-28.380563026821058,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.8749837758868716}",20,0,-30.24336564953203,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.8736416565400141}",35,0,-123.37166557906433,"{0: 23, 1: 2, 2: 8, 3: 1, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.8723015958420034}",25,0,-88.28550527664702,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.8709635906351211}",20,0,-120.88744921098699,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.8696276377664921}",20,11,-35.068774349787816,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.5, 'e': 0.8682937340880778}",30,0,-136.4457406146447,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.8669618764566679}",25,0,-82.95509465422795,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
94,False,"{'a': 0.5, 'e': 0.8656320617338737}",20,10,-33.95817927304588,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.8643042867861204}",20,0,-38.14325244341138,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.8629785484846396}",20,0,-53.16165033942363,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.8616548437054621}",30,0,-73.83839252009382,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.8603331693294104}",30,13,-90.12713091949601,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
99,False,"{'a': 0.5, 'e': 0.8590135222420917}",20,1,-34.20040952392749,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.8576958993338901}",20,0,-66.00183874417769,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.8563802974999594}",20,0,-93.9922413768885,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.855066713640216}",30,0,-147.36179292267946,"{0: 15, 1: 9, 2: 4, 3: 0, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.8537551446593316}",25,0,-115.18250362306598,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.8524455874667254}",20,0,-86.71136847051416,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.8511380389765573}",20,1,-5.147443763796666,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.8498324961077207}",20,0,-112.07176422999925,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
107,False,"{'a': 0.5, 'e': 0.848528955783835}",25,0,-48.51711476468854,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.847227414933238}",20,0,-112.29383264641693,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.8459278704889798}",35,0,-106.52458474435022,"{0: 22, 1: 6, 2: 6, 3: 0, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.8446303193888139}",30,3,-137.51825413203548,"{0: 14, 1: 3, 2: 8, 3: 1, 4: 1}",1
111,False,"{'a': 0.5, 'e': 0.8433347585751918}",25,0,-58.170459437569185,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.8420411849952544}",25,0,-193.14183919977663,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
113,False,"{'a': 0.5, 'e': 0.8407495956008253}",20,0,-86.71101386519848,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.839459987348404}",30,0,-209.7976547246423,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.8381723571991581}",25,0,-141.68282270731356,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.8368867021189161}",25,0,-43.256441330771864,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.8356030190781614}",25,0,-84.70144012007991,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.8343213050520234}",25,0,-61.35452405163266,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.8330415570202719}",25,0,-65.00942973555188,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.8317637719673091}",30,0,-142.33118239311477,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.8304879468821628}",20,0,-62.92348230675738,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.8292140787584793}",20,0,-59.68327165953683,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.8279421645945163}",20,0,-62.18924909085645,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.8266722013931357}",25,0,-149.80453115608051,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
125,False,"{'a': 0.5, 'e': 0.8254041861617968}",20,13,0.4534231131873032,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.8241381159125488}",20,7,-56.494039819436814,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.8228739876620247}",30,0,-156.32659495856706,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.8216117984314328}",20,0,-60.64619172185364,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.8203515452465512}",30,0,-84.24539174111969,"{0: 19, 1: 1, 2: 10, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.8190932251377196}",25,0,-45.53265361716649,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.8178368351398331}",20,0,-59.87993672916882,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.8165823722923348}",25,0,-91.54934913089122,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.8153298336392089}",25,4,-71.59783628870137,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.8140792162289738}",25,0,-84.78987743111799,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.8128305171146754}",25,0,-55.368622176118826,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.8115837333538792}",30,0,-134.66817425686273,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
137,False,"{'a': 0.5, 'e': 0.8103388620086649}",20,0,-54.10577030673905,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.8090959001456177}",25,7,-81.1013919619762,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
139,False,"{'a': 0.5, 'e': 0.8078548448358231}",20,0,-45.584704350367005,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.8066156931548588}",25,13,-41.21985041972336,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.8053784421827883}",25,0,-142.9625018873986,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.8041430890041538}",20,1,-45.63606855936911,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.8029096307079696}",25,0,-116.0732049760303,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.801678064387715}",20,9,-60.35882336197625,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.8004483871413279}",20,0,-79.48605342196417,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
146,False,"{'a': 0.5, 'e': 0.7992205960711971}",20,0,-70.57979630013739,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.7979946882841562}",30,0,-47.095908681014556,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.7967706608914766}",30,0,-90.90286077191959,"{0: 19, 1: 7, 2: 2, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.7955485110088608}",25,3,-110.57414169888729,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 2}",1
150,False,"{'a': 0.5, 'e': 0.7943282357564352}",25,0,-94.04246089814347,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 0.7931098322587438}",30,0,-162.45303227096483,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
152,False,"{'a': 0.5, 'e': 0.7918932976447408}",25,8,-136.86932286288774,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 2}",1
153,False,"{'a': 0.5, 'e': 0.7906786290477847}",25,0,-66.8212449948405,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.789465823605631}",20,0,-125.08019943949162,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.7882548784604254}",25,5,-64.38898845396393,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.7870457907586972}",20,0,-72.58727109938353,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.7858385576513526}",30,0,-119.28650657199822,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.784633176293668}",25,0,-161.51858732165314,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
159,False,"{'a': 0.5, 'e': 0.7834296438452834}",20,9,-16.58140994032169,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.7822279574701951}",20,0,-98.27898771326684,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.7810281143367502}",25,10,-38.06203358575226,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
162,False,"{'a': 0.5, 'e': 0.7798301116176387}",30,0,-149.54354849628743,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.7786339464898874}",20,0,-46.59291671916365,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
164,False,"{'a': 0.5, 'e': 0.7774396161348532}",30,0,-193.68311446426378,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
165,False,"{'a': 0.5, 'e': 0.7762471177382166}",30,5,-94.67029634548337,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.775056448489975}",20,0,-116.02467070484717,"{0: 8, 1: 3, 2: 7, 3: 2, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.7738676055844358}",30,0,-126.7595979623589,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
168,False,"{'a': 0.5, 'e': 0.77268058622021}",20,0,-46.21648992591754,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.7714953876002056}",30,0,-165.6612359754138,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
170,False,"{'a': 0.5, 'e': 0.770312006931621}",30,0,-123.26269455785722,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.7691304414259389}",20,11,14.047579100371154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.7679506882989183}",35,0,-159.66291905182513,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.7667727447705895}",20,4,-31.12499705220224,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.7655966080652472}",30,14,-6.753929660505232,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.764422275411443}",25,0,-73.7798063273416,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.76324974404198}",25,2,-80.69210216520544,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 2}",1
177,False,"{'a': 0.5, 'e': 0.7620790111939058}",30,0,-118.28564844573756,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.760910074108506}",25,11,-9.15578130783128,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.7597429300312974}",20,0,-21.13844395568003,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.7585775762120227}",30,0,-76.06762310596123,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.7574140099046424}",30,12,-14.810371508448377,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.7562522283673292}",25,0,-33.13623793943353,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.7550922288624616}",20,9,-10.719470300185158,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.7539340086566174}",20,0,-52.06721161861876,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
